date,kwh
2019-08-06,50.45283018867924
2019-08-07,50.45283018867924
2019-08-08,50.45283018867924
2019-08-09,50.45283018867924
2019-08-10,50.45283018867924
2019-08-11,50.45283018867924
2019-08-12,50.45283018867924
2019-08-13,50.45283018867924
2019-08-14,50.45283018867924
2019-08-15,50.45283018867924
2019-08-16,50.45283018867924
2019-08-17,50.45283018867924
2019-08-18,50.45283018867924
2019-08-19,50.45283018867924
2019-08-20,50.45283018867924
2019-08-21,50.45283018867924
2019-08-22,50.45283018867924
2019-08-23,50.45283018867924
2019-08-24,50.45283018867924
2019-08-25,50.45283018867924
2019-08-26,50.45283018867924
2019-08-27,50.45283018867924
2019-08-28,50.45283018867924
2019-08-29,50.45283018867924
2019-08-30,50.45283018867924
2019-08-31,50.45283018867924
2019-09-01,50.45283018867924
2019-09-02,50.45283018867924
2019-09-03,NaN
2019-09-04,NaN
2019-09-05,NaN
2019-09-06,NaN
2019-09-07,NaN
2019-09-08,NaN
2019-09-09,NaN
2019-09-10,NaN
2019-09-11,NaN
2019-09-12,NaN
2019-09-13,NaN
2019-09-14,NaN
2019-09-15,NaN
2019-09-16,NaN
2019-09-17,NaN
2019-09-18,NaN
2019-09-19,NaN
2019-09-20,253.0909090909091
2019-09-21,253.0909090909091
2019-09-22,253.0909090909091
2019-09-23,253.0909090909091
2019-09-24,253.0909090909091
2019-09-25,253.0909090909091
2019-09-26,253.0909090909091
2019-09-27,253.0909090909091
2019-09-28,253.0909090909091
2019-09-29,253.0909090909091
2019-09-30,253.0909090909091
2019-10-01,101.41935483870968
2019-10-02,101.41935483870968
2019-10-03,101.41935483870968
2019-10-04,101.41935483870968
2019-10-05,101.41935483870968
2019-10-06,101.41935483870968
2019-10-07,101.41935483870968
2019-10-08,101.41935483870968
2019-10-09,101.41935483870968
2019-10-10,101.41935483870968
2019-10-11,101.41935483870968
2019-10-12,101.41935483870968
2019-10-13,101.41935483870968
2019-10-14,101.41935483870968
2019-10-15,101.41935483870968
2019-10-16,101.41935483870968
2019-10-17,101.41935483870968
2019-10-18,101.41935483870968
2019-10-19,101.41935483870968
2019-10-20,101.41935483870968
2019-10-21,101.41935483870968
2019-10-22,101.41935483870968
2019-10-23,101.41935483870968
2019-10-24,101.41935483870968
2019-10-25,101.41935483870968
2019-10-26,101.41935483870968
2019-10-27,101.41935483870968
2019-10-28,101.41935483870968
2019-10-29,101.41935483870968
2019-10-30,101.41935483870968
2019-10-31,101.41935483870968
2019-11-01,112.53333333333333
2019-11-02,112.53333333333333
2019-11-03,112.53333333333333
2019-11-04,112.53333333333333
2019-11-05,112.53333333333333
2019-11-06,112.53333333333333
2019-11-07,112.53333333333333
2019-11-08,112.53333333333333
2019-11-09,112.53333333333333
2019-11-10,112.53333333333333
2019-11-11,112.53333333333333
2019-11-12,112.53333333333333
2019-11-13,112.53333333333333
2019-11-14,112.53333333333333
2019-11-15,112.53333333333333
2019-11-16,112.53333333333333
2019-11-17,112.53333333333333
2019-11-18,112.53333333333333
2019-11-19,112.53333333333333
2019-11-20,112.53333333333333
2019-11-21,112.53333333333333
2019-11-22,112.53333333333333
2019-11-23,112.53333333333333
2019-11-24,112.53333333333333
2019-11-25,112.53333333333333
2019-11-26,112.53333333333333
2019-11-27,112.53333333333333
2019-11-28,112.53333333333333
2019-11-29,112.53333333333333
2019-11-30,112.53333333333333
2019-12-01,118.58064516129032
2019-12-02,118.58064516129032
